CODIGO,DEPARTAMENTO,ELEVACION,LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC
27025030,Antioquia,1601,-75.15052778,7.07191667,19.314285714285717,18.926190476190477,19.68695652173913,19.724444444444448,19.692473118279572,20.566666666666663,20.49462365591398,20.954838709677425,20.046666666666663,19.507526881720434,19.726666666666667,19.589247311827958
27015090,Antioquia,1453,-75.55325,6.31969444,21.94264705882353,22.442253521126762,23.350561797752807,22.435897435897438,22.13258426966292,23.369491525423733,23.13975903614458,23.60689655172414,22.567816091954025,22.06888888888889,22.257142857142856,22.77721518987342
11115020,Antioquia,1294,-76.02966667,6.75802778,21.292473118279567,20.904761904761905,21.74673913043478,20.76222222222222,20.165591397849465,20.702222222222222,21.032258064516128,21.301136363636363,20.66436781609195,20.295698924731184,20.422222222222224,20.678260869565218
11025010,Antioquia,2018,-76.08433333,5.87830556,16.759090909090908,16.863013698630137,17.80289855072464,16.797777777777778,17.30574712643678,17.275862068965516,17.65952380952381,17.44731182795699,17.293333333333333,16.7505376344086,17.21777777777778,17.226190476190474
26215010,Antioquia,26,-75.91952778,6.03955556,18.59753086419753,18.30263157894737,19.825316455696207,18.436363636363637,18.063013698630137,18.912328767123288,19.21081081081081,,,17.5,18.55581395348837,18.869333333333337
11115040,Antioquia,1396,-76.20333333,6.77797222,20.46236559139785,20.877108433734946,20.972043010752692,20.96222222222222,20.59354838709677,20.773333333333333,21.276923076923076,21.170114942528734,21.22820512820513,20.775555555555556,21.182222222222222,21.236559139784948
23085110,Antioquia,247,-75.24130556,6.21422222,17.43225806451613,17.547619047619047,18.50537634408602,17.95555555555556,18.668817204301074,19.415555555555557,19.46451612903226,19.44516129032258,18.957777777777775,17.92043010752688,18.17777777777778,18.19139784946237
23085140,Antioquia,1325,-75.10069444,5.96380556,21.18494623655914,20.99047619047619,21.39354838709677,20.90222222222222,21.43655913978495,22.053333333333335,22.243010752688175,22.973913043478266,21.962222222222223,21.221505376344087,21.400000000000002,21.851612903225806
23085080,Antioquia,859,-74.83669444,6.48358333,23.204444444444444,23.48452380952381,24.404301075268815,23.361363636363638,24.091397849462364,24.288888888888895,24.289247311827953,23.98064516129032,23.724444444444444,23.29032258064516,23.469999999999995,24.01612903225807
27015190,Antioquia,1440,-75.14675,6.54038889,21.59450549450549,22.3975,22.485393258426967,21.44942528735632,21.074698795180726,22.148148148148152,22.786956521739132,22.965591397849458,22.038636363636364,21.252747252747252,21.28,21.660869565217393
26175030,Antioquia,1153,-75.69091667,5.71733333,22.33978494623656,22.913095238095238,24.236956521739128,22.428888888888892,22.193548387096776,22.759999999999994,23.22608695652174,23.18064516129033,22.92888888888889,22.237634408602155,22.644444444444446,22.862222222222226
11075020,Antioquia,1833,-76.14330556,6.29830556,,,,18.69545454545454,17.795454545454547,18.48777777777778,18.083870967741937,18.219354838709677,18.35,17.838709677419356,18.32808988764045,18.076344086021507
23105030,Antioquia,990,-74.79652778,6.77411111,,,,22.183333333333337,20.576923076923073,,,,23.692307692307693,22.78494623655914,22.68,23.00645161290323
29035080,Atlantico,10,-74.95463889,10.45358333,28.74838709677419,29.198809523809523,28.862365591397847,28.86333333333333,28.708602150537637,29.087777777777777,29.11397849462366,28.93978494623656,28.69777777777778,28.44623655913979,28.942222222222224,28.668817204301078
23205020,Bolívar,165,-73.92555556,7.475,28.69032258064516,28.87619047619047,28.636956521739126,28.38222222222222,27.73478260869565,28.415730337078653,28.62391304347826,28.406521739130437,27.826666666666668,28.010752688172044,28.415555555555557,29.195698924731186
24035310,Boyacá,2350,-72.50472222,6.54952778,16.61818181818182,,,17.176119402985073,17.49354838709677,17.200000000000003,16.889655172413793,17.096774193548388,16.753333333333334,16.86206896551724,17.16111111111111,17.80123456790124
24035250,Boyacá,2888,-72.46633333,6.18833333,12.564705882352941,12.71547619047619,13.034831460674157,12.71,13.734408602150534,12.131707317073168,11.53103448275862,11.432967032967033,12.254545454545456,12.586813186813188,12.986666666666668,12.241304347826087
24035120,Boyacá,2485,-73.07447222,5.80244444,14.368539325842697,15.121951219512194,14.588636363636367,14.640000000000002,15.054347826086957,14.211111111111109,14.078260869565218,13.813793103448278,14.462921348314607,15.295555555555554,15.710112359550562,14.368181818181819
35075040,Boyacá,1300,-73.31675,4.97436111,17.101176470588236,17.59753086419753,17.808888888888887,17.181818181818183,17.3804347826087,16.42666666666667,16.455913978494625,16.795698924731184,17.657471264367818,18.06451612903226,18.29222222222222,17.905882352941177
24035150,Boyacá,2530,-72.89430556,5.78158333,15.933333333333335,17.47857142857143,16.630107526881723,15.593333333333334,16.01290322580645,15.593333333333334,15.66666666666667,15.360000000000003,15.084444444444445,16.331182795698926,,
35075010,Boyacá,2438,-73.45377778,5.35269444,14.628260869565219,15.314285714285713,15.352688172043013,14.642222222222221,14.606451612903227,13.875555555555557,13.875268817204304,13.50967741935484,14.571111111111112,15.251612903225805,15.593333333333332,14.556989247311828
23115010,Boyacá,350,-74.56666667,5.97833333,,,,,27.78279569892473,28.631111111111114,29.004301075268813,29.51612903225806,28.35280898876404,27.589010989010998,27.786206896551715,28.825806451612905
24035320,Boyacá,2594,-72.70483333,6.11686111,15.119565217391305,14.833734939759037,15.053763440860216,14.486666666666668,15.221505376344087,15.053488372093023,15.139130434782608,14.815217391304348,15.337078651685394,14.954545454545455,15.535632183908046,15.52608695652174
35235010,Boyacá,3590,-72.52927778,6.01166667,6.906666666666665,6.942857142857143,6.875268817204301,6.620895522388059,6.533333333333332,6.131818181818181,5.503703703703704,5.365753424657533,6.279545454545455,7.239393939393939,7.539534883720932,7.2290322580645165
24035340,Boyacá,2500,-72.96791667,5.67694444,14.702150537634408,15.726190476190476,15.10752688172043,15.395555555555555,15.746236559139783,15.075555555555555,14.950537634408601,14.30537634408602,14.717777777777776,15.342391304347826,15.579775280898875,14.167741935483868
24035130,Boyacá,2690,-73.36081306,5.5430775,13.504347826086954,14.10120481927711,14.106521739130438,13.41573033707865,13.554838709677421,12.61111111111111,12.58924731182796,12.28494623655914,13.25,13.997849462365593,14.297777777777778,13.129885057471263
24015300,Boyacá,2215,-73.54394444,5.65583333,16.654545454545453,17.524390243902438,17.86021505376344,16.868888888888886,17.291397849462363,17.055555555555554,17.262068965517237,17.68602150537634,17.538888888888888,17.67311827956989,17.628888888888884,16.941935483870967
26185040,Caldas,2690,-75.37533333,5.37294444,12.117241379310345,11.8475,12.830434782608696,12.115116279069765,12.224444444444446,13.162222222222221,13.55121951219512,12.723255813953486,12.21219512195122,11.993181818181817,12.161904761904761,12.51860465116279
23055040,Caldas,1532,-74.99922222,5.41944444,19.111827956989245,19.030952380952378,19.81720430107527,19.233333333333334,19.26521739130435,20.13370786516854,20.60537634408602,21.102173913043476,20.176404494382023,18.788888888888888,19.335555555555555,19.548387096774192
44045030,Caquetá,300,-75.80772222,1.30336111,25.565853658536586,26.741463414634143,25.673333333333332,24.420689655172414,24.510344827586202,24.099999999999998,,24.87294117647059,26.383333333333333,25.985000000000003,26.255421686746985,25.9
46035010,Caquetá,270,-75.16266667,1.64022222,26.204395604395607,27.85432098765431,25.94390243902439,25.113636363636363,24.96,24.12682926829268,24.314117647058822,25.11182795698925,26.421348314606735,26.110112359550563,26.741573033707866,26.720930232558135
44035030,Caquetá,280,-75.66,1.5,,,27.098305084745757,25.40967741935484,25.75151515151515,,,25.715151515151515,26.881967213114745,26.8984375,27.050793650793654,
44045010,Caquetá,320,-75.9615,1.32513889,25.491304347826084,26.78048780487805,25.76923076923077,24.450602409638552,24.553260869565218,23.736363636363638,23.69347826086956,24.652173913043484,25.895454545454548,25.77752808988764,26.067441860465124,25.582417582417584
52025020,Cauca,2300,-76.89166667,1.75333333,16.034408602150535,16.047619047619044,16.82795698924731,16.456818181818182,16.302173913043475,17.15056179775281,17.468965517241383,17.75483870967742,17.447191011235958,16.376344086021504,16.197777777777777,16.91868131868132
26025090,Cauca,185,-76.56183333,2.58475,17.84301075268817,18.43333333333333,18.6752688172043,17.950561797752812,18.118279569892472,18.900000000000002,19.17634408602151,20.038709677419355,19.684444444444445,18.750537634408598,18.513333333333332,18.941935483870967
26065020,Cauca,1133,-76.22305556,3.24566667,23.634408602150533,23.776190476190475,23.838709677419356,23.756666666666664,23.592473118279568,23.843333333333334,23.8,23.83870967741935,23.843181818181815,23.869565217391305,23.831460674157302,23.9010989010989
44015030,Cauca,2900,-76.66875,1.90041667,10.6625,11.959523809523809,11.972043010752687,11.033333333333333,11.56989247311828,11.082222222222223,10.394623655913978,10.904301075268817,10.719999999999999,11.896774193548389,12.08222222222222,11.529032258064516
26025070,Cauca,371,-76.29,2.51,11.565591397849461,11.676190476190476,11.425806451612901,10.9,11.610752688172042,10.337777777777779,10.294623655913979,10.078494623655914,10.686666666666666,11.430107526881718,11.733333333333333,11.004301075268817
28025090,Cesar,100,-73.26547222,9.85025,28.004301075268817,27.62142857142857,28.68172043010752,28.183132530120474,28.006521739130434,28.575555555555553,28.565591397849463,28.647311827956994,28.25333333333333,27.930434782608696,27.72808988764045,27.640860215053767
28025070,Cesar,180,-73.24938889,10.00180556,28.59677419354838,30.145238095238103,30.80860215053763,29.386363636363637,28.150000000000002,29.417241379310347,30.206451612903223,29.443010752688174,28.594382022471905,28.023655913978494,28.92333333333333,29.492391304347827
11045010,Chocó,75,-76.64377778,5.69055556,26.21616161616162,26.501190476190477,26.625555555555557,26.405555555555555,26.450000000000006,26.319540229885053,26.55888888888889,27.029032258064518,26.58555555555556,26.537634408602155,26.229885057471257,26.69239130434783
13075010,Córdoba,20,-75.62208333,9.15075,27.844565217391303,28.1953488372093,28.921621621621625,28.262921348314606,27.777419354838713,28.56111111111111,28.605494505494505,28.402150537634416,27.804444444444446,27.925806451612907,28.392222222222223,28.531182795698925
13085010,Córdoba,20,-75.89277778,9.29722222,27.604301075268815,27.633333333333336,28.040860215053762,28.233333333333334,27.815053763440858,28.560000000000002,28.703225806451613,28.380645161290325,27.986666666666665,28.09032258064516,28.29111111111111,28.111827956989252
12045020,Córdoba,15,-76.22444444,9.07111111,27.67096774193548,27.807228915662655,28.548387096774192,28.642222222222223,27.913978494623656,28.264444444444447,28.58279569892473,28.501176470588234,28.0,28.06451612903226,28.07777777777778,28.524731182795698
25025170,Córdoba,125,-75.49883333,8.74086111,27.27173913043478,28.13095238095238,28.440860215053753,27.606818181818177,26.9763440860215,27.645454545454548,27.95652173913043,27.624175824175822,27.11333333333333,26.93333333333333,27.341573033707867,27.902173913043473
13085030,Córdoba,22,-75.95,9.37,27.89462365591397,27.764285714285705,28.29462365591398,28.131111111111114,27.662365591397847,27.83555555555556,28.133333333333333,27.950537634408605,27.818888888888893,28.006451612903223,28.002222222222226,28.19784946236559
24015120,Cundinamarca,2580,-73.73480556,5.46727778,15.109677419354842,15.190361445783134,16.02337662337662,15.351111111111111,15.627956989247311,15.07111111111111,15.797849462365592,14.756521739130438,15.643333333333333,15.406451612903227,15.635555555555555,14.690322580645162
21235010,Cundinamarca,297,-74.70238889,4.56180556,27.70967741935483,29.188095238095237,29.264516129032263,28.180000000000007,28.225806451612897,29.144186046511635,30.266666666666666,30.80645161290323,30.78426966292135,28.578260869565216,28.28444444444445,28.857608695652164
21205420,Cundinamarca,2543,-74.209,4.69141667,12.311111111111112,14.135714285714284,14.204347826086956,14.00222222222222,14.210989010989012,14.155056179775281,14.161290322580642,13.746739130434786,13.88,14.0,14.493333333333334,13.265217391304343
21195060,Cundinamarca,950,-74.48741667,4.19272222,,,,,,,24.727472527472514,25.320430107526867,25.711111111111112,24.49032258064515,24.411111111111104,24.76989247311827
21205720,Cundinamarca,2900,-74.18927778,4.50575,12.866666666666665,13.442857142857143,14.098924731182796,13.29555555555556,13.604301075268813,13.272222222222224,13.235869565217392,12.764516129032257,13.348235294117648,13.92173913043478,13.965517241379313,13.561290322580641
21205980,Cundinamarca,2560,-74.20091667,4.79238889,13.435483870967742,14.132142857142858,15.027956989247308,14.344827586206897,14.422222222222222,14.47142857142857,14.197777777777777,14.636666666666667,14.628888888888888,13.902247191011236,13.591780821917808,13.506976744186046
21105030,Huila,1,-75.31999722,2.52,,,,,,,,,24.056923076923077,24.302777777777777,23.645945945945947,23.364383561643837
21115020,Huila,439,-75.29305556,2.94875,26.980000000000004,27.408333333333335,27.62747252747252,26.504545454545454,27.081521739130434,27.55222222222222,28.58695652173913,29.31182795698924,29.567777777777778,27.881521739130434,27.947126436781605,28.403225806451612
21015020,Huila,1320,-76.13027778,1.82483333,21.016304347826086,21.882926829268293,20.851612903225806,20.119999999999997,20.626881720430106,20.032584269662923,20.050561797752813,19.867073170731707,20.63132530120482,21.59080459770115,21.470454545454547,20.883695652173913
21015030,Huila,1800,-76.29497222,1.88847222,19.199999999999996,19.428915662650603,19.26739130434783,18.368539325842697,18.5752688172043,17.889887640449437,17.587096774193547,17.883870967741935,18.975280898876402,19.51827956989247,19.775555555555556,19.3505376344086
21145040,Huila,440,-75.11011111,3.37336111,28.094623655913974,28.678048780487803,29.352777777777774,28.024050632911386,28.936470588235288,29.61298701298701,30.33023255813953,30.82150537634409,30.84941176470588,28.775555555555556,28.897777777777776,29.64
21115060,Huila,400,-75.18405556,3.32922222,,28.09047619047619,28.270967741935475,27.551162790697674,28.105376344086018,28.91333333333333,29.514285714285716,30.917391304347827,31.23033707865168,29.005434782608695,28.864444444444448,29.713978494623657
21115080,Huila,430,-75.2475,3.18305556,27.6304347826087,28.14578313253012,28.046153846153842,26.815294117647056,27.107865168539323,28.299999999999994,28.719354838709673,29.261538461538464,30.230588235294118,28.639784946236553,28.48068181818182,27.902272727272734
15085040,La Guajira,50,-71.83305556,11.68605556,29.29032258064516,27.654761904761905,29.13655913978494,29.869999999999997,29.927956989247313,28.022727272727273,30.98709677419355,31.39032258064516,30.84269662921348,28.276344086021503,29.77777777777778,28.847311827956986
28015070,La Guajira,255,-73.01638889,10.56638889,27.391397849462365,27.76666666666667,28.834408602150532,28.29887640449438,27.4989010989011,28.749438202247187,29.55217391304348,29.023655913978494,27.72345679012346,26.903225806451612,27.486666666666668,27.438709677419357
15015050,Magdalena,4,-74.22888889,11.12833333,28.140860215053763,27.872619047619043,28.510752688172037,29.235555555555553,29.129032258064516,29.719101123595507,30.02258064516129,29.260215053763442,29.294117647058822,28.06875,28.73111111111111,28.139130434782615
15015060,Magdalena,2200,-74.05469444,11.11108333,12.793650793650794,12.44047619047619,13.561538461538463,14.036144578313253,14.255555555555558,14.855172413793104,15.073913043478262,14.613333333333333,14.065909090909093,14.06046511627907,13.833333333333336,12.428169014084508
29065020,Magdalena,20,-74.19972222,10.72111111,,,,,,28.642857142857142,29.478494623655912,29.486021505376346,29.24666666666667,28.408602150537636,28.88666666666667,28.372043010752687
35045020,Meta,305,-73.3575,4.30044444,26.513978494623657,27.96428571428572,27.18260869565217,25.229999999999997,25.47826086956522,24.052272727272726,24.43913043478261,25.354347826086954,25.991111111111113,26.468817204301075,26.68,27.017204301075267
35035020,Meta,422,-73.61757778,4.16191944,26.384677419354837,27.208333333333332,27.30860215053763,24.98111111111111,25.087096774193547,23.95,24.252688172043005,25.092473118279578,26.35281690140845,26.514615384615382,26.23111111111111,26.511827956989247
52045020,Nariño,1796,-77.29086111,1.39408333,18.003225806451614,18.43095238095238,19.24891304347826,18.791011235955057,18.267741935483873,19.593333333333334,20.045161290322582,20.646236559139787,19.91,18.788172043010753,18.293333333333333,19.25161290322581
52055030,Nariño,1493,-77.46511111,1.18436111,19.78658536585366,20.439240506329114,20.848750000000003,20.212195121951222,19.98433734939759,20.697560975609758,21.573493975903613,22.032530120481926,22.23658536585366,20.739759036144573,20.221250000000005,20.794805194805196
52045010,Nariño,2710,-77.30308333,1.19822222,,13.45,13.619354838709677,12.96,13.424719101123594,13.062222222222223,12.97818181818182,12.774193548387093,13.460000000000004,13.586956521739127,13.677777777777777,12.85591397849462
52055060,Nariño,1500,-77.58305556,1.37355556,19.638709677419353,20.14047619047619,20.11397849462366,19.695555555555558,20.22258064516129,20.57111111111111,20.878494623655914,21.258064516129032,21.386516853932584,21.200000000000003,20.733333333333334,21.003225806451614
52045030,Nariño,2190,-77.03261111,1.53872222,16.077419354838714,16.647619047619052,16.901075268817205,16.38222222222222,16.56774193548387,16.06888888888889,15.99247311827957,15.994623655913982,16.491111111111113,17.034408602150542,16.76888888888889,16.365591397849464
52045040,Nariño,1875,-77.2675,1.54916667,17.30215053763441,17.84880952380953,18.190322580645166,17.928888888888892,17.612903225806456,18.643333333333334,18.94888888888889,19.996000000000002,19.284444444444443,17.765591397849462,17.602247191011234,18.16236559139785
23195180,Norte de Santander,1882,-73.05166667,7.73527778,17.362637362637365,17.475675675675674,17.81728395061728,17.488888888888887,18.231182795698924,18.389743589743592,19.00740740740741,18.44516129032258,17.974683544303797,17.767741935483876,18.151898734177216,17.69777777777778
16015010,Norte de Santander,250,-72.50916667,7.93027778,26.822222222222223,,,,,,,,,,,
16025010,Norte de Santander,285,-72.56611111,7.84888889,26.349450549450548,25.104761904761908,27.69784946236559,27.006666666666664,29.06451612903226,28.946666666666665,28.965591397849465,30.03260869565218,29.702222222222225,27.907526881720432,27.36444444444444,26.782795698924733
16015020,Norte de Santander,2340,-72.645,7.37311111,14.602247191011237,13.378571428571423,15.46236559139785,15.284444444444446,15.976344086021502,15.697777777777777,15.686956521739129,16.11182795698925,16.084444444444443,15.686021505376344,15.75111111111111,14.632941176470588
16015030,Norte de Santander,1760,-72.53388889,7.56972222,16.550537634408602,15.792857142857141,17.592473118279568,17.42,18.16989247311828,17.78222222222222,17.90967741935484,18.125806451612906,18.07777777777778,18.165591397849465,17.736666666666668,16.680434782608696
37035010,Norte de Santander,370,-72.11583333,7.00611111,24.373684210526314,24.110714285714288,25.694623655913983,25.05168539325843,25.384615384615383,23.966666666666665,24.65591397849462,25.043010752688172,25.833333333333332,27.023880597014927,26.086666666666662,25.26666666666667
47015040,Putumayo,2100,-76.96097222,1.19827778,16.196774193548386,16.982142857142858,16.32150537634409,16.414444444444445,16.333333333333336,15.426666666666666,15.213978494623657,15.21182795698925,15.862222222222224,17.00752688172043,17.054444444444442,15.891397849462368
26135040,RIsaralda,1199,-75.73722222,4.81586111,21.086075949367086,22.26666666666667,,,,,,,22.202222222222225,21.640860215053763,21.65555555555555,22.541935483870972
26135100,RIsaralda,995,-75.87755556,4.87802778,24.3247311827957,25.13170731707317,25.40108695652174,24.008888888888887,23.797777777777775,24.9433734939759,24.48148148148148,27.18307692307692,27.13333333333333,24.786486486486485,25.651515151515156,25.528358208955225
26145030,RIsaralda,1763,-75.97,5.08,18.9804347826087,19.4,20.091397849462368,19.02247191011236,19.18913043478261,19.77111111111111,19.83225806451613,20.47956989247312,19.877777777777773,18.862365591397847,19.236666666666668,20.079569892473117
23155030,Santander,126,-73.80861111,7.02638889,27.936666666666664,29.479268292682928,29.131182795698926,27.744444444444444,27.669892473118285,28.277777777777782,28.919354838709673,28.767741935483862,27.875555555555554,30.054838709677423,27.786666666666665,28.798924731182794
