CODIGO,DEPARTAMENTO,ELEVACION,LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC
27025030,Antioquia,1601,-75.15052778,7.07191667,18.780645161290323,18.726190476190474,18.802150537634407,19.562222222222225,19.105376344086025,20.068888888888885,20.68387096774194,19.94193548387097,19.54222222222222,18.63908045977012,19.08409090909091,19.342222222222226
27015090,Antioquia,1453,-75.55325,6.31969444,22.354347826086954,22.678571428571427,22.852688172043013,23.60444444444444,22.6494623655914,23.535555555555554,24.240000000000002,23.677419354838708,23.152808988764043,22.002150537634407,22.117647058823525,22.66956521739131
11115020,Antioquia,1294,-76.02966667,6.75802778,22.079569892473113,21.86190476190476,21.995698924731183,21.729268292682928,21.04731182795699,21.542222222222218,22.148387096774197,21.374193548387098,21.37111111111111,20.972043010752685,21.10888888888889,21.144086021505377
11025010,Antioquia,2018,-76.08433333,5.87830556,17.402816901408453,17.352380952380955,17.2,17.797101449275367,17.19090909090909,17.822727272727274,17.82823529411765,16.96989247311828,16.718072289156627,16.94772727272727,16.99638554216867,17.14712643678161
26215010,Antioquia,26,-75.91952778,6.03955556,18.688172043010752,18.66746987951807,18.891111111111112,19.393181818181816,18.661538461538463,20.05581395348837,21.04719101123596,19.369565217391305,19.26626506024096,18.16046511627907,18.2551724137931,18.952173913043477
11115040,Antioquia,1396,-76.20333333,6.77797222,20.66236559139785,20.82962962962963,21.070967741935487,21.277777777777775,20.901075268817205,21.406666666666666,21.73548387096774,20.756989247311832,20.76455696202532,20.41075268817204,20.362222222222222,20.673118279569895
23085110,Antioquia,247,-75.24130556,6.21422222,17.933333333333334,18.29047619047619,18.25806451612903,19.133333333333333,18.68172043010752,19.484444444444442,20.0258064516129,19.163440860215058,18.777777777777775,18.11182795698925,17.755555555555556,17.98494623655914
23085140,Antioquia,1325,-75.10069444,5.96380556,21.295698924731184,21.359523809523807,21.38279569892473,22.255555555555553,21.73763440860215,22.552222222222223,23.437634408602147,22.482795698924726,22.212222222222223,21.283870967741933,21.18888888888889,21.640860215053763
23085080,Antioquia,859,-74.83669444,6.48358333,24.010714285714283,,,,24.017977528089887,24.59090909090909,24.922580645161293,24.52444444444445,24.560000000000006,23.602173913043483,23.734523809523807,24.33015873015873
27015110,Antioquia,2652,-75.55571944,6.78006389,12.997849462365588,13.226190476190476,13.090322580645164,13.968888888888888,14.073118279569892,14.395505617977529,14.126881720430104,13.879569892473116,13.692222222222222,13.212903225806452,12.973333333333334,13.011827956989249
27015190,Antioquia,1440,-75.14675,6.54038889,22.58695652173913,22.669999999999998,22.82150537634409,23.205747126436783,22.382022471910112,23.009090909090908,23.563043478260866,22.950537634408608,22.92888888888889,22.308888888888887,22.24418604651163,22.46888888888889
26175030,Antioquia,1153,-75.69091667,5.71733333,22.870967741935488,22.93333333333333,23.236559139784948,23.83555555555556,22.860215053763447,23.488888888888894,24.707526881720433,23.518279569892478,23.122222222222227,22.258064516129032,22.373333333333335,22.462365591397848
11075020,Antioquia,1833,-76.14330556,6.29830556,17.31111111111111,17.16949152542373,19.128571428571426,18.072602739726022,,,,,,,,
23105030,Antioquia,990,-74.79652778,6.77411111,23.04731182795699,23.523809523809526,23.580645161290327,23.677777777777777,23.2752688172043,24.211111111111112,24.866666666666674,23.870967741935484,23.806666666666672,23.113978494623655,22.986666666666668,22.645454545454548
37055010,Arauca,128,-70.73805556,7.06944444,27.30645161290323,28.34047619047619,29.697849462365593,27.436666666666667,27.15483870967742,25.81111111111111,25.901075268817205,26.035483870967735,26.371111111111112,26.308602150537627,26.970786516853927,27.495698924731183
29035080,Atlantico,10,-74.95463889,10.45358333,28.57362637362637,28.945238095238096,29.01935483870968,29.060000000000002,28.83548387096774,29.537777777777773,29.723333333333333,28.677419354838705,28.495555555555555,28.33478260869565,28.631111111111107,28.404301075268812
23205020,Bolívar,165,-73.92555556,7.475,28.63,28.75,28.410752688172042,28.806666666666672,28.073913043478253,28.988888888888887,29.41505376344086,28.32903225806451,28.088888888888885,27.51182795698924,27.79333333333334,28.249462365591402
24035310,Boyacá,2350,-72.50472222,6.54952778,18.133333333333336,17.19277108433735,17.599999999999998,17.88666666666667,17.363440860215054,17.264444444444443,17.650000000000002,17.733333333333334,17.094444444444445,16.40215053763441,17.302222222222223,17.81720430107527
24035250,Boyacá,2888,-72.46633333,6.18833333,11.860869565217389,12.771084337349398,13.027272727272731,13.02777777777778,12.33186813186813,12.16,11.576344086021505,11.526315789473685,11.813750000000002,12.175280898876409,,
24035120,Boyacá,2485,-73.07447222,5.80244444,15.674698795180726,15.437837837837836,15.334117647058822,15.34888888888889,15.149350649350652,15.320512820512821,15.159420289855072,14.261627906976743,15.070454545454544,15.0554347826087,15.063291139240508,14.885897435897432
35075040,Boyacá,1300,-73.31675,4.97436111,17.93333333333333,18.664197530864197,18.313333333333336,17.83181818181818,17.930434782608696,16.559302325581395,16.462365591397848,16.5625,17.341463414634145,,,
24035150,Boyacá,2530,-72.89430556,5.78158333,16.89156626506024,16.948148148148146,17.429213483146064,16.313333333333333,16.38279569892473,16.240000000000002,15.894117647058826,,,,,
35075010,Boyacá,2438,-73.45377778,5.35269444,15.350537634408603,15.730952380952383,15.793548387096775,15.002222222222223,15.331182795698924,14.548314606741572,14.04565217391304,14.084782608695654,14.488888888888889,14.810752688172045,15.411111111111111,14.878260869565217
